row_id,overlap_row,article_id,date,outlet,title,keywords,body_preview,label_development_relevant,label_sdg_labels,label_sentiment_country,label_crisis_flag,label_crisis_type,notes,coder_id,_source
216,,01100701.20200308142356001,20200308,세계일보,"정세균 대국민 담화 ""마스크 문제 대단히 송구 면마스크 권장"" [전문]","정세균,대국민,담화,마스크,면마스크,권장,전문,정세균,국무총리,8일,대구시청,상황실,마스크,시행,대국민,담화문,국무총리,정세균,해소,마스크,문제기,마음,8일,총리,이날,대구시청,마스크,시행,즈음,국민,말씀,제목,코로나19,확산,번째,총리,공급,수요,상황,정부,수량,마스크,구매,1인,2매,제한,감염,위험,면마스크,사용,권장,만큼,공직사회,면마스크,사용,전문,존경,국민,대한민국,코로나19,전쟁,중순,확진자,규모,특정,집단,중심,급증,정부,코로나19,대응,단계,단계,격상,총리,본부장,중대본,체제,개편,피해,대구,청도,경산,지역,감염병,특별,관리,지역,지정,코로나19,확산,차단,심혈,중대본,본부장,대구,13일,확진자,조기,발견,증상,의료서비스,제공,노력,코로나19,치료,체계,재구축,전국,지자체,기업,협조,병상,경증,환자,수용,생활치료센터,확보,존경,국민,상황,국민,불안감,정부,노력,마스크,해소,중대본,책임자,마음,공급,수요,상황,정부,수량,마스크,구매,1인,2매,제한,절대량,부족,긴급,의료현장,감염병,특별,관리,지역,공급,현실,제약,3일,시범,기간,마스크,시행,가능,공평,마스크,구매,제도,설계,월요일,금요일,연도,기준,마스크,구매,주말,요일,마스크,분들,출생연도,구매,마스크,안착,국민,협조,불편,사람들,우선적,구매,양보,배려,협력,성숙,시민의식,발휘,당부,심정,위기,슬기,극복,정부,행정력,동원,차질,시행,노력,개정,마스크,사용,지침,혼잡,야외,가정,개별공간,마스크,착용,감염,위험,면마스크,사용,권장,공직사회,면마스크,사용,마스크,공급,필터,원자재,확보,노력,생산설비,가동률,극대화,한편,밀실생산,부정유통,단속,침체,경제회복,노력,국회,제출,규모,추가경정예산안,통과,대로,정부,코로나19,사태,완전,종식,경제회복,대처,국민,일상,생업,매진,환경,최선,존경,국민,항로,결정,바람,파도,방향,코로나19,역풍,전국각지,대구,의료진,자원봉사자,소방대,눈물,헌신,중앙정부,지방정부,협력,시민들,감동적,자발적,성원,감사,국민,위기,발휘,국민,코로나19,전쟁,승리,감사","정세균 국무총리가 8일 오전 대구시청 상황실에서 '마스크 5부제' 시행에 대한 대국민 담화문을 발표하고 있다. 뉴스1 정세균 국무총리가 “마스크 문제기 해소되지 않아 송구한 마음”이라고 8일 밝혔다. 
 
 정 총리는 이날 대구시청에서 '마스크 5부제 본격 시행에 즈음하여 국민께 드리는 말씀'이라는 제목의 코로나19 확산 이후 두 번째 대국민담화를 발표..",,,,,,,,news_2020_03.csv
217,,01101101.20200922153615001,20200922,한국일보,"신세경, 숨길 수 없는 여신 아우라 '남심강탈'","신세경,남심강탈,여신,아우라,배우,신세경,팬들,근황,신세경,자신,SNS,미주,사진,게재,공개,사진,신세경,사진,세련,마스크,카메라,포착,대체불,여신,아우,남성,마음,누리꾼,신세경,여신,드라마,반응,신세경,1998년,서태지,포스터,모델,데뷔,드라마,지붕,하이킥,뿌리,나무,육룡,나르샤,흑기사,신입사관,출연,신세경,JTBC,드라마,런온,런온,남녀,사랑,로맨스,드라마,신세경,외화번역가,감정,청춘,오미주","배우 신세경이 팬들에게 근황을 전했다.
신세경은 22일 자신의 SNS에 “미주”라는 글과 함께 사진을 게재했다.
공개된 사진 속 신세경은 우아하면서도 세련된 마스크를 뽐내며 카메라에 포착되었다.
특히 대체불가 여신 아우라는 수많은 남성 팬들의 마음을 설레게 한다.
누리꾼들은 “신세경 여신” “정말 예쁘다” “드라마에서 빨리 만나고 싶어요” 등 다양한 반..",,,,,,,,news_2020_09.csv
218,,01100611.20160420004156722,20091022,서울신문,"해외 네티즌 “기아 K7, 일본차 긴장시킬 것”","해외,네티즌,기아,일본차,긴장,공개,디자인,기아차,해외,네티즌,반응,해외,자동차,전문,웹진,오토블로그,K7,기아차,오피러스,후속,모델,보도,웹진,K7,포르테,쏘렌토,기아차,패밀리룩,계승,고급,세련,대형,세단,소개,21일,기사,리플,해외,네티즌,반응,실감,네티즌,AMcA,기아차만,디자인,일본차,긴장,한국차,디자인,어필,도요타,혼다,일본차,디자,Soccer,Mom,세련,디자인,오피러스,경쟁력,SalCollaziano,K7,디자인,칭찬,리플,피터,슈라이어,디자인,jsjs,아우디,개성,부족,clickplayaz,부정적,의견,기아차,K7,해외시장,예정,수출명,K7,독주,의미,이탈리아어,카덴차,Cadenza,서울신문,나우","지난 18일 공개된 기아차 K7 디자인에 대한 해외 네티즌들의 반응이 뜨겁다.
해외 자동차전문 웹진 오토블로그는 18일 기아차 K7을 오피러스의 후속 모델이라고 보도했다.
이 웹진은 K7은 포르테ㆍ쏘렌토와 같이 기아차의 패밀리룩을 계승했다며, 고급스럽고 세련된 대형세단이라고 소개했다.
21일 현재 K7 기사에 대한 리플이 줄을 이어 해외 네티즌들의 뜨거..",,,,,,,,news_2009_10.csv
219,,01101101.20210430100500001,20210430,한국일보,숙지지 않은 대구 이슬람사원 갈등 해법 없나,"갈등,대구,이슬람,사원,해법,북구청,찬성,가세,사원,건립,찬반,집회,찬성,혐오,종교,단체,가세,주민,기우,반대,위반,기부,금품,경찰,고발,건축,대구,북구,대현동,경북대,서문,인근,이슬람,사원,시민사회단체,지역사회,찬반,의견,갈등,찬반,단체,북구청,관할,북구청,기자회견,해결,실마리,건축,이슬람,사원,반대,국민,주권,행동,대구,지부,단체,이날,북구청,기자회견,경북대,서문,부근,주민,소음,악취,이슬람,사원,건축,반대,민원,청취,건축,허가,북구청,허가,취소,주장,1,000만,기부금,모금,단체,모집자,관할인,대구시,등록,이행,경찰,사안,철저,수사,강조,단체,성명서,북부경찰서,이슬람,사원,건축,자금,모금,행위,불법성,건축주,혐의,기부,금품법,위반,고발장,접수,재개,사원,건축,요구,집회,경북대민주화교수협의회,대구참여연대,찬성,단체,북구청,조치,건축,중단,규탄,문화,존중,의견,주민,반대,소음,냄새,생활상,불편,재개발,도시정비사업,이슬람,사원,건립,주민들,과도,혐오,발언,종교단체,가세,취지,변질,주장,주민들,주장,행복추구권,침해,구청,실태,조사,조치,북구청,대구시,갈등,책임,해결,태도,강조,주민,종교단체,배타,주장,배격,헌법,법률,보장,문화,다문화,정책,무슬림들,9월,주택가,경북대,서문,인근,대현로,건립,이슬람,사원,추진,마당,예배,공간,건물,인근,단독,주택,추가,매입,공사,진행,철골,구조물,주민들,골목,일대,현수막,집단,민원,제기,반발,북구,건축,중단,조치,공사,중단,북구,사원,건축주,주민,중재,입장,다음달,중재,계획,협의,미지수,경북대,파키스탄,나이지리아,인도네시아,무슬림,박사","대구 북구 대현동 경북대 서문 인근 이슬람 사원 건축을 놓고 시민사회단체와 지역사회가 찬반 의견으로 나눠져 갈등의 골이 깊어지고 있다. 찬반 단체들은 29일 관할 북구청 앞에서 잇따라 기자회견을 하는 등 해결의 실마리를 찾지 못하고 있다.
이슬람 사원 건축에 반대하는 국민주권행동 대구지부 등 16개 단체는 이날 오전 10시 북구청 앞에서 기자회견을 열고..",,,,,,,,news_2021_04.csv
220,,01100101.20090703100000580,20090703,경향신문,이승엽 2안타 1타점,"1타점,이승엽,침묵,이승엽,33,자이언츠,방망이,시작,이승엽,도쿄돔,도요카프전,일본,프로,야구,히로시마,1루,타자,선발,출장,1타점,2회,타석,이승엽,상대,선발,투수,콜비,루이스,바깥쪽,시속,직구,좌전안타,연결,시즌,타점,4회,주자,상황,우익수,안타,후속타,득점,연결,요미우리,이승엽,시즌,타율,0.250,종전,0.245","잠시 침묵했던 이승엽(33 요미우리 자이언츠)의 방망이가 다시 불을 뿜기 시작했다.
이승엽은 2일 도쿄돔에서 벌어진 일본프로야구 히로시마 도요카프전에서 1루수 겸 7번 타자로 선발 출장, 4타수 2안타를 때리고 1타점을 올렸다.
0-1로 뒤진 2회말 1사 2루 첫 타석에 들어선 이승엽은 상대 선발투수 콜비 루이스의 바깥쪽으로 빠지는 시속 148㎞짜리 직..",,,,,,,,news_2009_07.csv
221,,01100501.20150224100000121,20150224,문화일보,정규리그 3년 연속 1위 우리銀 ‘토종 파워’ 빛났다,"파워,정규,리그,연속,토종,여자,농구,통합,도전,임영희,박혜진,양지희,득점,어시스트,협업,우리은행,정규,리그,연속,차지,원동력,토종,우리은행,23일,KDB생명,경기,승리,결과,KB국민은행,1위,여자,프로,농구,정규,리그,확정,챔피언,결정전,우승,통합,도전,우리은행,독주,허용,의존도,특정,선수,협업,우리은행,트레이드,마크,협업,선수,우리은행,베스트5,용병,제외,나머지,나머지,선수,어시스트,상위,랭크,임영희,5위,게임당,평균,박혜진,7위,3.0개,양지희,10위,2.6개,이승아,11위,2.5개,리딩가드,이승아,어시스트,포인트가드,용병,제외,리바운드,선수,리바운드,2위,40.1개,유지,가드인,박혜진,12위,5.5개,선수,랭킹,리바운드,개인,공격력,임영희,박혜진,양지희,성적,센터,포워드,포지션,구분,멀티,플레이,파워,우리은행,토종,밑거름,2년,주전,후보,기량,격차,선수,가용,인력,확충,자랑거리,23일,31경기,20경기,출전,경기,선수,용병,포함,10명,베스트5,구성,자원,만큼,감독,위성우,우리은행,식스맨,주전,선수,주축,조직력,수비전술,완성도,기복,성적,설명","임영희 박혜진 양지희 등 득점 어시스트 ‘협업’ 탁월



우리은행이 정규리그 3년 연속 1위를 차지한 원동력은 ‘토종’이다.



우리은행은 23일 열린 KDB생명과의 경기에서 74-71로 승리, 26승 5패로 남은 4경기 결과에 상관없이 KB국민은행 2014 2015 여자프로농구 정규리그 1위를 확정했다. 챔피언결정전 우승까지 통합 3연패에 도전하는..",,,,,,,,news_2015_02.csv
222,,01100901.20090701175549002,20090701,중앙일보,배구연맹 ‘월드리그 대표팀 응원할까 말까’,"배구,연맹,월드,리그,대표,응원,월드,리그,한국,프랑스전,29일,가슴,한국,머리,프랑스,응원,한국배구연맹,KOVO,관계자,지난달,국가대표팀,활약,흥행,프로,종목,직결,월드컵,프로축구,월드베이스볼클래식,WBC,프로야구,대표팀,한국,남자,배구,대표,진행,월드,리그,국제,배구,대회,프로,배구,인기,몰이,도움,머리,프랑스,응원,남녀,러시아,일본,외국,출전,KOVO,국제,배구,대회,KOVO,대표팀,관장,대한배구협회,대회,스케줄,조정,골치,프로,감독,김호철,현대캐피탈,대표,감독,상황,대표,일정,대회,날짜,월드,리그,세계,선수권,남자,아시아선수권,예선전,아시아,선수권,남자,그랜드,챔피언스,안팎,훈련시간,10월,프로구단들,전지훈련,기간,연맹,협회,고민,KOVO,대회,8월,2일,결정,기간,월드,리그,결선,7월,22~26일,내심,결선,생각,한국,월드리그,세르비아,아르헨티나,결선행,가능,KOVO,관계자,대표팀,관심,쓴웃음","“월드리그 한국-프랑스전(29일)을 보는데 가슴은 한국을, 머리는 프랑스를 응원하더라니까.”한국배구연맹(KOVO)의 한 관계자가 지난달 29일 민망한 듯 말했다. 국가대표팀의 활약은 해당 프로종목 흥행으로 직결된다. 월드컵 후 프로축구, 월드베이스볼클래식(WBC) 후 프로야구가 그랬다. 한국 남자배구 대표팀이 현재 진행 중인 월드리그 국제배구대회에서 잘..",,,,,,,,news_2009_07.csv
223,,01100901.20170711033340001,20170711,중앙일보,[서소문 사진관] 삼계탕 이렇게 먹는게 맞나요?,"삼계탕,국제여름학교,한성대학교,국제,여름학교,참가,미국,영국,이집트,몽골,사우디아라비아,5개국,자매,대학,삼선교,서울,한성대학교,상상관,삼계탕,삼계탕,엄지,표정,학생,삼계탕,삼계탕,통째,행사,한성대,국제여름학교,참가,외국,학생,한국,이열치열,여름,문화,초복,하루,마련,한성대,외국,학생,자매,대학교,대상,운영,국제여름학교,2010년,시작,22일,4주,운영,한국,정치,경제,문화,역사,한국어,유적지,산업체,답사,체험행사,진행","'2017 한성대학교 국제여름학교'에 참가한 미국, 영국, 이집트, 몽골, 사우디아라비아 총 5개국에서 온 자매 결연 대학생 31명이 11일 서울 삼선교로 한성대학교 상상관에서 삼계탕을 먹고 있다. 삼계탕을 처음 맛본 이들은 엄지를 들어 올리며 맛있다는 표정을 지었다. 일부 학생은 삼계탕 속 닭을 통째로 들고 뜯어 먹기도 했다.
 
이 행사는 한성대가 ..",,,,,,,,news_2017_07.csv
224,,01100611.20211226193623001,20211226,서울신문,[여기는 중국] 감히 코로나 방역요원한테 욕을 해? 中 외국인강사 추방 위기,"코로나,방역,요원,외국인,강사,추방,위기,요원,코로나19,방역,욕설,혐의,외국인,강사,소속,학교,즉시,해고,신징바오,중국,유력,매체,다수,매체들,25일,10시,중국,시안시,집중적,검사소,코로나19,핵산,방역,요원,비협조적,태도,외국인,강사,해고,추방,위기,보도,보도,사건,검사소,당일,시안시,핵산,장시간,대기,외국,국적,남성,강사,방역,요원,요구,거부,욕설,혐의,논란,남성,강사,시안시,소재,영어,중국어,동시,교육,쌍어,학교,시안취장강챠오학교,西安曲江康桥学校,소속,강사,확인,사건,핵산,검사소,주민들,촬영,영상,SNS,공유,논란,영상,영상,외국인,강사,요원,중국인,방역,미치광이,정신병자,발언,사건,영상,온라인,공유,학교,강사,조치,즉시,해고,비자,취소,조치,방침,외국인,강사,욕설,논란,영상,공유,해고,통보,학교,조치,강사,해고,학칙,위반,계약,학교,학교,임용,계약,학교,강조,국가,민족,존중,조항,위반,사례,중국,규정,입장,시사,학교,논란,처리,계약,즉시,임용,해지,외국인,강사,언행,비판,관계자,관할,시안시,공안국,옌타지국,소속,공안,외국인,강사,자행,모욕죄,중국,국가,민족,모욕,전담,업무,편성,여부,추가,여죄,진행,결과,추가,조사,신속,사건,공론화,현지,누리,외국인,강사,발언,겨냥,비판,목소리,분위기,누리군,오미크론,전파,시안시,주민,방역요원들,노고,상황,외국인,비정상적,행동,추방,만큼,중대,즉각적,사과,외국인,중국,중국인,인식,사건,과거,중국,세계,강대국,중국,모습,누리꾼,학교,해고,비자,취소,백인,남자,중국,위기,밥벌이,목적,중국,처지,중국인,대응,체험,반성","코로나19 방역 요원에게 욕설을 한 혐의를 받은 외국인 강사가 소속 학교로부터 즉시 해고를 당했다.
중국 유력매체 신징바오 등 다수의 매체들은 지난 25일 밤 10시경 중국 시안시에서 집중적으로 실시된 코로나19 핵산 검사소에서 방역 요원들에게 비협조적인 태도를 보였던 외국인 강사가 해고 후 추방 위기에 처했다고 보도했다.
보도에 따르면, 사건이 있었던..",,,,,,,,news_2021_12.csv
225,,01100901.20161229043018001,20161229,중앙일보,"[함께하는 금융] 캐시백 제공, 할부이자 인하 등 혜택 강화  자동차 금융도 스마트하게","캐시백,제공,할부,인하,혜택,강화,자동차,금융,스마트,비교,삼성카드,가격,원스톱,한도,조회,한도,조회,신용등급,조회,신용,등급,영향,삼성카드,모바일,온라인,집중공략,자동차,금융,시장,집중,공략,삼성카드,업계,모바일,온라인,사이트,가격비교,자동차,금융,상품,신청,시간,자동차,금융,한도,조회,옵션,차량,가격,비교,가능,오토,삼성카드,다이렉트,directauto.samsungcard.com,오픈,오토,삼성카드,다이렉트,디지털화,중간,단계,비용,절감,캐시백,할부,이자,인하,고객,혜택,강화,특징,할부상품,일반,자동차,할부,상품,비교,할부금리,최대,2.0%,삼성카드,빅데이터,시장조사,모바일,온라인,오토,전용,다이렉트,서비스,준비,고객,자동차,구매,상품,자동차,금융,이용,니즈,파악,상품,적극,활용,오토,삼성카드,다이렉트,소비자,자동차,구입,단계,금융,상품,소개,장점,고객,옵션,차량,가격,비교,자동차,금융,한도,조회,조회,차량,견적,각종,서비스,자동차,금융,상품,선택,이용,오토,삼성카드,다이렉트,장점,서류,제출,모바일,온라인,시간,한도,조회,가능,한도,조회,개인,신용등급,영향,개인,신용,하락,염려,한도,조회,신청,즉시,금융,가능,타사,재직,소득증빙서류,제출,상담원,통화,하루,소요,하루,오토,다이렉트,모바일,PC공인인증서,활용,5분,약정,자동차,대리점,카드,승인,고객,단계,자동차,구매,금융,상품,소개,모바일,온라인,중심,혁신,디지털,프로세스,비용,절감,고객,혜택,강화,특징,차량,경험,차량,리뷰,제공,자신,조회,차량,견적,SNS,공유,고객,서비스,경험,리뷰,페이지,IT덕후,BMW,자동차,입문기,BMW,320d,,자동차,전격,아반떼,AD,트렁크,강유석,차량,가치,전문가,BMW,미니,컨버터블,트렁크,소나타,자동차,역사,소나타,읽을거리,제공,삼성카드,관계자,고객,접점,프로세스,모바일,온라인화,고객,편리,이용,혜택","삼성카드가 모바일 온라인 기반의 자동차 금융시장 집중공략에 나섰다.

삼성카드는 지난 7월 업계 최초로 모바일 온라인 사이트에서 ▶자동차 금융 상품 신청 ▶24시간 365일 자동차 금융 한도 조회 ▶옵션별 차량 가격비교가 가능한 ‘삼성카드 다이렉트 오토(directauto.samsungcard.com)’를 오픈했다. 삼성카드 다이렉트 오토는 디지털화를 ..",,,,,,,,news_2016_12.csv
